step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
33,TRANSFER,344773.59,C445064529,0.0,0.0,C844349187,7749345.37,8094118.96,0,0
182,CASH_IN,51580.51,C220002009,21019.0,72599.51,C218608371,0.0,0.0,0,0
283,PAYMENT,603.12,C100419278,0.0,0.0,M757182592,0.0,0.0,0,0
235,CASH_OUT,92736.49,C1687672145,0.0,0.0,C531164008,332476.78,425213.27,0,0
14,CASH_IN,87178.16,C504029555,1.501230095E7,1.509947912E7,C116242505,358560.36,383633.3,0,0
131,PAYMENT,4743.3,C1359646444,376031.53,371288.23,M1757733664,0.0,0.0,0,0
285,PAYMENT,2083.86,C1922067216,11455.0,9371.14,M487821709,0.0,0.0,0,0
683,CASH_IN,144112.08,C1949967582,488.0,144600.08,C884974021,56384.13,0.0,0,0
307,PAYMENT,11122.83,C911365345,48562.0,37439.17,M1417140057,0.0,0.0,0,0
565,CASH_OUT,107545.41,C894071370,0.0,0.0,C974360363,1848068.38,1955613.8,0,0
332,PAYMENT,3075.65,C1249005591,8425.0,5349.35,M1242815037,0.0,0.0,0,0
36,CASH_OUT,376559.57,C2121289362,21276.0,0.0,C1680868580,87759.16,464318.73,0,0
356,PAYMENT,89.7,C95858604,25161.0,25071.3,M1158533413,0.0,0.0,0,0
46,PAYMENT,12819.68,C1639805169,11322.0,0.0,M570351162,0.0,0.0,0,0
408,CASH_IN,247617.61,C1281643694,5125350.71,5372968.32,C1957920686,4194648.05,3947030.44,0,0
305,CASH_OUT,307959.14,C577940119,0.0,0.0,C1049830058,5849772.4,6157731.54,0,0
687,CASH_OUT,127749.79,C1271996605,181703.5,53953.71,C1600474229,1947717.26,2075467.06,0,0
307,CASH_OUT,475565.05,C2124226501,0.0,0.0,C1289296367,6039809.22,6515374.27,0,0
282,CASH_IN,492548.47,C1320655467,1545966.88,2038515.35,C370657307,2113187.36,1620638.89,0,0
402,CASH_OUT,211538.76,C771668013,57675.0,0.0,C1593718980,0.0,211538.76,0,0
356,CASH_IN,69279.64,C1120856294,1885613.35,1954892.99,C607430988,306651.52,237371.88,0,0
180,CASH_OUT,109277.22,C800474752,41283.35,0.0,C906655184,116062.0,225339.22,0,0
253,PAYMENT,12582.49,C55939672,251214.4,238631.91,M1353841648,0.0,0.0,0,0
211,PAYMENT,245.92,C764503894,170895.52,170649.6,M1214950315,0.0,0.0,0,0
226,CASH_IN,66826.08,C1823115562,3341967.14,3408793.23,C1913760439,499888.04,433061.96,0,0
249,TRANSFER,616982.83,C287361963,87498.0,0.0,C1821942912,0.0,616982.83,0,0
595,PAYMENT,4500.14,C1451499185,387253.64,382753.5,M1418767826,0.0,0.0,0,0
274,CASH_IN,467653.68,C2077620530,2163380.12,2631033.81,C903118304,758627.06,290973.38,0,0
330,PAYMENT,33131.6,C316606326,0.0,0.0,M409365469,0.0,0.0,0,0
251,TRANSFER,1515371.67,C865057701,27835.0,0.0,C820896356,0.0,1515371.67,0,0
302,PAYMENT,68436.69,C1821669242,0.0,0.0,M572361194,0.0,0.0,0,0
346,CASH_OUT,206216.27,C391695451,30818.0,0.0,C874196785,49806.65,256022.92,0,0
134,CASH_OUT,305113.47,C1462468010,54044.0,0.0,C252835471,223.4,305336.87,0,0
205,PAYMENT,69478.43,C650773701,156794.53,87316.11,M1117191568,0.0,0.0,0,0
39,CASH_IN,66580.08,C1572986659,8896781.91,8963361.99,C916092598,153239.13,86659.05,0,0
161,PAYMENT,13581.95,C924235324,0.0,0.0,M1107157998,0.0,0.0,0,0
264,CASH_IN,23099.86,C46644426,1836821.47,1859921.33,C455453201,179273.19,156173.34,0,0
259,PAYMENT,10471.58,C343930366,74209.0,63737.42,M1579647434,0.0,0.0,0,0
298,CASH_IN,137811.37,C2060722171,935046.0,1072857.37,C646680778,13716.14,0.0,0,0
205,CASH_IN,421860.97,C2017069092,20861.0,442721.97,C840775370,250307.42,0.0,0,0
153,TRANSFER,4120362.57,C1974361120,7261.73,0.0,C972608594,5608295.52,9728658.09,0,0
404,CASH_OUT,123367.69,C2009491348,0.0,0.0,C2102067022,170864.61,294232.3,0,0
286,PAYMENT,2546.22,C1488105621,7370.0,4823.78,M1467885710,0.0,0.0,0,0
19,PAYMENT,9875.51,C993464011,0.0,0.0,M256758590,0.0,0.0,0,0
39,PAYMENT,10015.71,C1809246163,21099.0,11083.29,M268982386,0.0,0.0,0,0
227,CASH_OUT,222157.39,C1608753703,41780.0,0.0,C512904319,313063.98,368699.32,0,0
254,CASH_OUT,190833.73,C208893327,10664.0,0.0,C1513961673,129336.4,320170.14,0,0
208,CASH_OUT,357513.35,C1642913481,0.0,0.0,C1865806741,626343.91,983857.26,0,0
531,CASH_IN,207802.52,C213080859,2215793.78,2423596.3,C667494566,1.490474864E7,1.469694613E7,0,0
3,PAYMENT,1399.83,C1886186662,6227.17,4827.34,M2137205195,0.0,0.0,0,0
14,CASH_IN,88025.25,C1677553192,3085117.56,3173142.81,C1310699899,183548.34,93582.98,0,0
188,PAYMENT,7692.71,C501434549,0.0,0.0,M1072858419,0.0,0.0,0,0
401,CASH_OUT,21884.73,C1472614142,0.0,0.0,C1926409073,83085.35,104970.08,0,0
159,PAYMENT,21355.53,C2145361917,0.0,0.0,M998836566,0.0,0.0,0,0
234,PAYMENT,5416.67,C1611595117,0.0,0.0,M106131764,0.0,0.0,0,0
335,CASH_IN,92575.98,C261674109,1.218583538E7,1.227841136E7,C1863905902,1356222.65,1263646.67,0,0
179,CASH_IN,27762.89,C1020988793,6119510.03,6147272.92,C276805303,278988.51,251225.62,0,0
154,PAYMENT,10554.19,C1954771853,224.0,0.0,M1967533498,0.0,0.0,0,0
694,PAYMENT,15647.05,C733468869,30172.0,14524.95,M215717919,0.0,0.0,0,0
297,PAYMENT,8350.98,C2012183846,0.0,0.0,M1953785827,0.0,0.0,0,0
156,TRANSFER,735556.68,C693806057,342.0,0.0,C771805023,105357.17,840913.85,0,0
260,CASH_IN,105236.23,C1929750885,4650593.95,4755830.18,C1726321434,6241711.57,6136475.34,0,0
35,PAYMENT,4944.32,C1246000235,269.0,0.0,M1112600686,0.0,0.0,0,0
327,PAYMENT,29615.08,C990014141,103241.0,73625.92,M1718885839,0.0,0.0,0,0
393,CASH_OUT,245389.69,C2103778332,47868.12,0.0,C1062678148,499544.53,744934.22,0,0
351,PAYMENT,11499.82,C1521732751,19748.0,8248.18,M2065440920,0.0,0.0,0,0
19,TRANSFER,908925.4,C1506945312,206.0,0.0,C1072883236,0.0,1308186.29,0,0
177,TRANSFER,949460.93,C429845046,0.0,0.0,C44200900,2061008.44,3010469.37,0,0
352,PAYMENT,4138.37,C18657148,101.0,0.0,M386723990,0.0,0.0,0,0
284,CASH_OUT,173095.8,C2128827930,0.0,0.0,C1569772715,1933875.62,2106971.42,0,0
166,PAYMENT,19043.16,C1120104794,0.0,0.0,M23372740,0.0,0.0,0,0
526,DEBIT,1604.08,C42279235,220261.0,218656.92,C1687156065,24927.26,26531.34,0,0
227,CASH_IN,105599.32,C269325794,282844.0,388443.32,C1120133813,0.0,0.0,0,0
350,TRANSFER,437419.72,C2041514781,0.0,0.0,C899816378,1111595.95,1549015.67,0,0
378,PAYMENT,30739.24,C1699538151,22781.0,0.0,M235223524,0.0,0.0,0,0
300,CASH_OUT,282376.93,C897096450,0.0,0.0,C282161325,449339.91,731716.84,0,0
35,PAYMENT,26679.63,C986502307,797.0,0.0,M71639669,0.0,0.0,0,0
36,PAYMENT,7593.25,C582803921,230695.94,223102.69,M1137697593,0.0,0.0,0,0
348,CASH_OUT,45978.54,C1700094138,0.0,0.0,C1146450747,1397191.77,1443170.31,0,0
10,PAYMENT,8913.67,C1282774308,0.0,0.0,M565240798,0.0,0.0,0,0
182,PAYMENT,5533.09,C1739338857,134685.02,129151.93,M1473402585,0.0,0.0,0,0
350,CASH_OUT,39940.8,C881465942,48240.0,8299.2,C2109393596,179041.24,218982.04,0,0
155,PAYMENT,10984.01,C87294451,1604.0,0.0,M1579034951,0.0,0.0,0,0
12,PAYMENT,9379.51,C80775040,21235.0,11855.49,M106242974,0.0,0.0,0,0
451,PAYMENT,8850.05,C315855173,0.0,0.0,M982801485,0.0,0.0,0,0
237,PAYMENT,8467.98,C1969969774,9246.0,778.02,M796103670,0.0,0.0,0,0
355,CASH_OUT,435150.54,C1374470734,0.0,0.0,C118282800,3341634.32,3776784.85,0,0
183,PAYMENT,14593.5,C1393613831,58075.0,43481.5,M1804444578,0.0,0.0,0,0
280,PAYMENT,10447.99,C839457734,0.0,0.0,M1879221692,0.0,0.0,0,0
540,PAYMENT,2463.5,C2020878439,0.0,0.0,M76746455,0.0,0.0,0,0
204,CASH_OUT,77383.13,C1467653110,80.0,0.0,C1929428669,519809.36,597192.49,0,0
211,CASH_IN,36210.81,C1388827393,1904540.54,1940751.35,C220727494,44812.17,8601.36,0,0
397,PAYMENT,18180.73,C437686184,120511.63,102330.9,M5188171,0.0,0.0,0,0
96,PAYMENT,13969.95,C1351803408,14891.07,921.11,M2037896891,0.0,0.0,0,0
278,CASH_OUT,245171.7,C1771417328,1571.0,0.0,C1142223453,1086566.34,1331738.04,0,0
403,CASH_IN,596317.6,C1759122935,4278566.08,4874883.68,C593765874,2010035.64,1413718.03,0,0
44,CASH_OUT,7715.06,C243697457,38696.0,30980.94,C286954041,756065.79,763780.85,0,0
300,CASH_IN,78330.78,C1393228462,44604.0,122934.78,C99617518,7795582.69,7717251.91,0,0
137,CASH_OUT,45442.17,C1506560035,214654.0,169211.83,C2138543725,0.0,45442.17,0,0
202,CASH_OUT,204464.71,C1733361233,0.0,0.0,C997674901,384015.59,588480.3,0,0
548,CASH_IN,307271.88,C1141324064,395937.54,703209.42,C572983294,610103.28,302831.4,0,0
203,CASH_IN,351976.59,C70305235,3025234.17,3377210.77,C2139043918,6328124.22,5976147.63,0,0
297,PAYMENT,13699.73,C65568353,54412.0,40712.27,M1874346965,0.0,0.0,0,0
179,PAYMENT,8776.52,C436004475,255885.62,247109.1,M136520354,0.0,0.0,0,0
208,PAYMENT,5266.86,C212222501,0.0,0.0,M412090685,0.0,0.0,0,0
18,PAYMENT,14932.54,C827345539,7314.66,0.0,M1543490113,0.0,0.0,0,0
283,PAYMENT,16969.97,C1532809973,55521.89,38551.92,M877832683,0.0,0.0,0,0
163,CASH_OUT,215209.85,C2092443130,0.0,0.0,C473244692,1945371.24,2160581.08,0,0
228,CASH_IN,59847.12,C932766370,4966557.76,5026404.89,C885751508,1562407.89,1502560.77,0,0
710,PAYMENT,4181.45,C540398822,12523.0,8341.55,M1590780617,0.0,0.0,0,0
96,TRANSFER,283385.86,C1788526641,763390.0,480004.14,C1413558214,1166719.8,1450105.66,0,0
251,CASH_OUT,178364.57,C5370724,0.0,0.0,C842407424,1778666.31,1957030.89,0,0
323,CASH_IN,256829.31,C827714055,5846.0,262675.31,C621134066,0.0,0.0,0,0
203,CASH_OUT,273262.2,C219060514,229808.42,0.0,C1465834276,2465379.92,2738642.12,0,0
346,CASH_OUT,379536.11,C366106981,5631.0,0.0,C645045941,0.0,379536.11,0,0
10,CASH_OUT,181021.57,C1407575821,339402.64,158381.08,C528487670,75863.28,765091.11,0,0
400,CASH_IN,229322.0,C296890723,9473476.85,9702798.85,C1121598746,270189.24,40867.25,0,0
282,PAYMENT,8512.94,C1070817940,118382.0,109869.06,M891105305,0.0,0.0,0,0
203,CASH_OUT,63404.77,C1033849428,0.0,0.0,C792486370,3806393.5,3869798.27,0,0
211,PAYMENT,1220.29,C1161744030,1381.0,160.71,M1379418001,0.0,0.0,0,0
203,CASH_OUT,6135.89,C1004142574,14193.0,8057.11,C1189809630,0.0,6135.89,0,0
36,CASH_OUT,159308.64,C1084600228,155176.0,0.0,C1731938645,97951.63,257260.27,0,0
130,PAYMENT,7366.78,C420881125,306916.18,299549.4,M1075573697,0.0,0.0,0,0
353,CASH_OUT,210558.99,C473779619,12430.0,0.0,C1776561247,0.0,210558.99,0,0
328,CASH_IN,88049.44,C1091827102,29369.0,117418.44,C42397329,0.0,0.0,0,0
381,CASH_OUT,114986.98,C670758259,25598.0,0.0,C139486219,620192.12,735179.09,0,0
395,PAYMENT,40266.59,C1402981320,112556.0,72289.41,M1273583117,0.0,0.0,0,0
322,PAYMENT,26114.75,C334783709,20913.0,0.0,M1602135375,0.0,0.0,0,0
158,TRANSFER,42204.03,C1338935117,15820.0,0.0,C487619088,0.0,42204.03,0,0
355,TRANSFER,222668.61,C441541967,36024.0,0.0,C864572773,0.0,222668.61,0,0
252,PAYMENT,35716.83,C1762259567,14020.0,0.0,M1491172059,0.0,0.0,0,0
400,CASH_OUT,219837.91,C924777916,0.0,0.0,C1876323755,526864.96,746702.88,0,0
399,PAYMENT,23261.76,C1585739165,212105.88,188844.13,M1465966636,0.0,0.0,0,0
567,CASH_IN,500047.05,C238654433,1872048.96,2372096.01,C1651903059,562582.24,62535.19,0,0
180,CASH_OUT,176328.03,C708182706,0.0,0.0,C464327634,3981568.44,4157896.46,0,0
234,CASH_OUT,155545.94,C736140334,29680.0,0.0,C1259154316,9612471.21,9768017.15,0,0
231,CASH_OUT,185936.53,C501269691,385663.0,199726.47,C152076666,1926053.36,2111989.89,0,0
277,CASH_IN,35937.33,C961791538,40.0,35977.33,C32968066,116565.9,80628.57,0,0
262,PAYMENT,9832.75,C1228665636,202400.22,192567.47,M1588661251,0.0,0.0,0,0
228,PAYMENT,7535.44,C1634937624,14633.0,7097.56,M281391412,0.0,0.0,0,0
479,PAYMENT,1790.27,C67290342,186.0,0.0,M936844174,0.0,0.0,0,0
256,CASH_IN,142290.82,C394144714,2897804.7,3040095.52,C709726214,2964653.69,2822362.86,0,0
354,DEBIT,1257.17,C1700448681,66558.0,65300.83,C1504996879,3001477.86,3002735.03,0,0
235,CASH_OUT,524897.06,C1919105534,0.0,0.0,C374788578,1349222.03,1874119.08,0,0
259,CASH_IN,92004.08,C755527607,397428.0,489432.08,C921305825,151375.04,59370.96,0,0
311,PAYMENT,12994.47,C542457758,94771.0,81776.53,M1861338528,0.0,0.0,0,0
259,PAYMENT,11541.68,C1462228074,0.0,0.0,M552876130,0.0,0.0,0,0
705,CASH_OUT,232838.33,C1350862950,22073.0,0.0,C478636923,103785.06,336623.39,0,0
202,PAYMENT,14580.52,C1422615660,64081.0,49500.48,M943016176,0.0,0.0,0,0
136,CASH_OUT,126784.45,C53855651,9418.0,0.0,C147457224,0.0,231778.77,0,0
399,CASH_OUT,131030.79,C761357097,0.0,0.0,C2113366361,242683.7,373714.49,0,0
179,CASH_OUT,190139.06,C1012441086,0.0,0.0,C73566575,360772.75,550911.82,0,0
594,CASH_OUT,136691.42,C121539785,30244.0,0.0,C1091902850,463170.12,599861.54,0,0
37,PAYMENT,32052.69,C130898075,0.0,0.0,M766430308,0.0,0.0,0,0
408,PAYMENT,4118.71,C1824887606,0.0,0.0,M206213058,0.0,0.0,0,0
305,CASH_IN,62896.19,C1776492296,4441439.71,4504335.91,C1642657732,5244689.41,5181793.22,0,0
138,PAYMENT,15998.48,C533271875,0.0,0.0,M1459433793,0.0,0.0,0,0
35,PAYMENT,8383.66,C254917299,0.0,0.0,M2030431754,0.0,0.0,0,0
41,PAYMENT,4086.39,C437749231,0.0,0.0,M1259685999,0.0,0.0,0,0
144,PAYMENT,24552.13,C366388227,0.0,0.0,M1689595921,0.0,0.0,0,0
590,PAYMENT,6414.3,C660044318,149563.83,143149.52,M1163878650,0.0,0.0,0,0
187,PAYMENT,979.75,C1242371952,5469.0,4489.25,M1544911762,0.0,0.0,0,0
466,PAYMENT,14479.19,C598635916,38580.0,24100.81,M2079302815,0.0,0.0,0,0
326,CASH_OUT,398867.13,C1891033693,11251.0,0.0,C936353109,3250243.24,3649110.37,0,0
40,CASH_IN,141622.18,C44671773,467473.68,609095.86,C1925451688,537538.15,395915.97,0,0
283,CASH_OUT,122211.55,C641672983,561040.0,438828.45,C35592503,251293.48,373505.03,0,0
347,CASH_OUT,97973.26,C1123887771,0.0,0.0,C1923822243,914865.45,1012838.71,0,0
142,PAYMENT,14700.11,C1464953427,213.0,0.0,M829341503,0.0,0.0,0,0
354,CASH_OUT,31504.75,C684779803,15472.0,0.0,C446083396,1616139.21,1647643.95,0,0
253,PAYMENT,869.5,C1881887791,800.0,0.0,M962834262,0.0,0.0,0,0
165,PAYMENT,5711.95,C1163417293,0.0,0.0,M703171252,0.0,0.0,0,0
330,CASH_OUT,213052.73,C1863037084,1506.0,0.0,C280206130,554878.59,767931.32,0,0
19,TRANSFER,1338910.95,C84479292,489.12,0.0,C989803368,4686231.85,6025142.81,0,0
34,PAYMENT,6481.01,C236014514,90242.0,83760.99,M1887504236,0.0,0.0,0,0
40,PAYMENT,3661.87,C784979721,315345.64,311683.77,M472740300,0.0,0.0,0,0
131,CASH_OUT,92750.49,C1644514610,204999.0,112248.51,C1601116919,616715.97,709466.46,0,0
155,CASH_IN,81667.15,C679607957,50208.0,131875.15,C1773551969,7550.57,0.0,0,0
34,CASH_IN,53246.18,C1553717022,2533176.54,2586422.73,C716663093,139812.03,86565.85,0,0
43,PAYMENT,4186.1,C89397898,142.0,0.0,M1522236018,0.0,0.0,0,0
307,CASH_OUT,178287.84,C1603729081,99080.0,0.0,C1572875813,0.0,178287.84,0,0
302,CASH_IN,117648.39,C401349300,4601939.41,4719587.8,C1826047669,5020367.08,4902718.69,0,0
202,PAYMENT,9569.19,C94007375,29870.0,20300.81,M934224190,0.0,0.0,0,0
185,PAYMENT,30173.75,C173371805,0.0,0.0,M158124995,0.0,0.0,0,0
398,CASH_IN,95581.5,C1528513136,194.0,95775.5,C630183206,0.0,0.0,0,0
308,CASH_OUT,172130.62,C419495189,0.0,0.0,C781601746,1869390.85,2041521.48,0,0
212,CASH_OUT,251149.55,C599097454,0.0,0.0,C1651476410,853255.42,1104404.97,0,0
375,TRANSFER,339587.93,C809589285,0.0,0.0,C1531892322,770384.38,1109972.31,0,0
321,TRANSFER,511219.86,C1622221500,49578.0,0.0,C832532355,14327.69,525547.55,0,0
395,CASH_OUT,246755.01,C1488812163,21463.0,0.0,C1578840925,499933.34,746688.35,0,0
205,PAYMENT,4596.26,C2145859634,0.0,0.0,M2122160182,0.0,0.0,0,0
402,CASH_OUT,266396.43,C1526696089,11453.0,0.0,C52844834,0.0,266396.43,0,0
350,CASH_OUT,499787.49,C1451440713,158290.83,0.0,C747725843,1298067.67,1797855.16,0,0
397,CASH_OUT,342908.81,C171447767,764976.0,422067.19,C1387934070,176375.02,519283.82,0,0
284,TRANSFER,335159.21,C1929831078,226768.67,0.0,C993546857,1757672.71,2092831.92,0,0
358,CASH_IN,220951.49,C402008531,3788785.96,4009737.45,C1479797042,312886.37,91934.88,0,0
375,CASH_OUT,208116.51,C788029900,31585.0,0.0,C1007500692,0.0,208116.51,0,0
190,PAYMENT,14942.93,C475090221,197788.79,182845.86,M1165460179,0.0,0.0,0,0
135,CASH_OUT,96575.27,C1788587471,0.0,0.0,C2029811955,1518252.03,1614827.31,0,0
297,CASH_IN,106481.64,C85492789,5187219.73,5293701.38,C80621615,299170.27,0.0,0,0
40,CASH_OUT,125254.09,C1649497689,1095.39,0.0,C1093522563,179646.26,304900.35,0,0
279,CASH_IN,45731.26,C1771082832,1282342.09,1328073.35,C1223206796,106330.37,60599.11,0,0
12,PAYMENT,12432.83,C196968865,0.0,0.0,M1575990221,0.0,0.0,0,0
259,CASH_OUT,112336.95,C2115863944,0.0,0.0,C1686898560,435336.27,547673.23,0,0
255,TRANSFER,799357.63,C2073748026,0.0,0.0,C1897111060,1574755.41,2374113.04,0,0
16,PAYMENT,17187.06,C1207229353,271451.89,254264.83,M1138751965,0.0,0.0,0,0
346,CASH_OUT,29794.52,C1300935678,132.0,0.0,C1086264958,43356.94,73151.46,0,0
240,TRANSFER,1925264.63,C385637418,0.0,0.0,C18106377,2331461.57,4256726.21,0,0
353,TRANSFER,100518.92,C259872223,32746.0,0.0,C2123697360,0.0,100518.92,0,0
139,CASH_IN,295109.24,C1634611213,6230153.23,6525262.47,C1109034718,919733.05,624623.81,0,0
284,CASH_OUT,298225.95,C745023833,0.0,0.0,C1775993123,1473111.08,1771337.02,0,0
393,CASH_OUT,45525.55,C1845707259,40684.0,0.0,C662612633,228325.12,544351.04,0,0
133,CASH_OUT,1821.1,C1146303194,0.0,0.0,C1782230163,2566193.68,2568014.77,0,0
458,CASH_IN,167394.56,C1635198872,6427954.04,6595348.6,C1742746824,655759.64,488365.08,0,0
374,PAYMENT,3772.34,C575393633,156271.29,152498.95,M1396530937,0.0,0.0,0,0
281,TRANSFER,239262.46,C706881245,124.0,0.0,C1403620660,1558812.66,1798075.11,0,0
378,DEBIT,1195.04,C124180485,20188.0,18992.96,C2115835598,7439943.43,7441138.47,0,0
38,TRANSFER,7612.87,C1065352313,0.0,0.0,C331100111,153044.81,160657.68,0,0
229,CASH_OUT,77095.76,C778961617,0.0,0.0,C294933418,84241.35,161337.11,0,0
285,CASH_IN,178762.39,C249709167,5446700.01,5625462.4,C256833146,1381152.52,1202390.12,0,0
131,PAYMENT,7538.75,C2050132119,19912.0,12373.25,M1222278472,0.0,0.0,0,0
139,CASH_IN,163162.34,C1664000689,3840376.73,4003539.07,C2021973720,529918.91,366756.57,0,0
322,CASH_OUT,22892.98,C209296425,195.0,0.0,C1662267146,0.0,22892.98,0,0
251,PAYMENT,38149.42,C679270413,61568.85,23419.43,M1381629855,0.0,0.0,0,0
274,PAYMENT,6577.36,C1099131656,0.0,0.0,M602871456,0.0,0.0,0,0
9,CASH_OUT,57803.38,C1445734150,0.0,0.0,C1373467808,1345464.27,1403267.65,0,0
155,PAYMENT,203.66,C2028736161,0.0,0.0,M2133579297,0.0,0.0,0,0
612,CASH_IN,251135.42,C1225918757,2206681.33,2457816.74,C2037943089,749690.72,498555.3,0,0
400,CASH_OUT,12010.6,C1576782667,46478.0,34467.4,C675985109,2104650.58,2116661.18,0,0
16,CASH_OUT,271349.63,C904888025,51172.0,0.0,C992460673,295067.84,262093.87,0,0
307,CASH_OUT,116135.33,C1612618645,0.0,0.0,C1582962045,218834.55,334969.88,0,0
330,PAYMENT,10199.24,C1867480896,0.0,0.0,M1204077343,0.0,0.0,0,0
164,PAYMENT,2270.37,C1276032811,40713.0,38442.63,M293088824,0.0,0.0,0,0
273,PAYMENT,7991.23,C149746943,11523.0,3531.77,M502118119,0.0,0.0,0,0
143,PAYMENT,1399.02,C1373583153,526.0,0.0,M707095117,0.0,0.0,0,0
349,CASH_OUT,325445.29,C25813974,0.0,0.0,C1035955767,1537496.66,1862941.95,0,0
18,PAYMENT,6559.17,C562169521,92556.0,85996.83,M887948644,0.0,0.0,0,0
589,CASH_OUT,183350.69,C402569307,6700.0,0.0,C767242436,4497427.7,4680778.4,0,0
259,PAYMENT,8298.48,C127379602,0.0,0.0,M104490383,0.0,0.0,0,0
661,CASH_OUT,170046.07,C1906022550,139.0,0.0,C1044466199,497150.49,667196.56,0,0
299,PAYMENT,15747.48,C602176587,25114.0,9366.52,M1209530129,0.0,0.0,0,0
307,CASH_IN,45822.07,C1636034716,7146798.34,7192620.41,C884646910,194787.97,148965.9,0,0
329,PAYMENT,29020.74,C734327691,193981.0,164960.26,M1486715344,0.0,0.0,0,0
382,PAYMENT,5559.45,C496631199,41879.0,36319.55,M1678245201,0.0,0.0,0,0
180,CASH_OUT,7151.06,C1503183375,0.0,0.0,C1590550415,2.713128121E7,2.713843228E7,0,0
177,PAYMENT,2570.84,C1094039456,21761.57,19190.73,M898639337,0.0,0.0,0,0
181,CASH_OUT,530791.94,C2133564257,0.0,0.0,C1705245435,3195550.71,3726342.65,0,0
405,PAYMENT,26418.25,C1909657658,0.0,0.0,M121919994,0.0,0.0,0,0
373,CASH_IN,88147.95,C588103391,18855.0,107002.95,C814436801,129570.85,41422.9,0,0
14,CASH_IN,122135.63,C702239211,8896305.12,9018440.74,C1146719991,4875953.46,4753817.84,0,0
306,CASH_IN,326304.14,C472897250,40009.0,366313.14,C937603751,293079.28,0.0,0,0
251,PAYMENT,56166.61,C1605003451,0.0,0.0,M1070621394,0.0,0.0,0,0
308,DEBIT,1945.76,C1103191119,0.0,0.0,C825203604,8200663.8,8202609.56,0,0
13,CASH_OUT,396099.46,C1336509433,567978.52,171879.06,C2008647667,7397732.77,7793214.23,0,0
322,PAYMENT,43727.87,C2022044912,105758.0,62030.13,M2063246924,0.0,0.0,0,0
226,CASH_OUT,109640.09,C284815429,11661.0,0.0,C1591112930,1464927.16,1574567.25,0,0
43,CASH_IN,237222.14,C25893335,11460.0,248682.14,C1053891187,144177.2,0.0,0,0
153,PAYMENT,15876.28,C1200369415,0.0,0.0,M268366294,0.0,0.0,0,0
298,CASH_IN,116792.35,C274145096,72717.0,189509.35,C1797661158,957900.73,841108.38,0,0
330,CASH_OUT,170131.59,C1075947523,0.0,0.0,C1575523954,306403.41,476535.0,0,0
376,CASH_IN,297837.05,C656273422,22208.0,320045.05,C2074096576,342516.72,44679.67,0,0
208,PAYMENT,6335.69,C1077654465,0.0,0.0,M171505099,0.0,0.0,0,0
230,CASH_OUT,104879.59,C1520061766,0.0,0.0,C591159090,121163.03,226042.62,0,0
354,CASH_OUT,15332.54,C2061886591,0.0,0.0,C33946962,1416229.1,1431561.63,0,0
355,PAYMENT,10251.65,C304079180,3351.0,0.0,M1728506947,0.0,0.0,0,0
162,CASH_OUT,18767.33,C1085561206,33594.0,14826.67,C600626927,190758.94,209526.27,0,0
209,CASH_OUT,34646.42,C94262905,61911.0,27264.58,C2077993064,1558233.26,1592879.68,0,0
34,CASH_OUT,395907.54,C2101407834,21403.0,0.0,C178813769,0.0,395907.54,0,0
398,CASH_IN,209080.71,C1861335539,2168825.91,2377906.62,C1276125447,274899.84,65819.13,0,0
21,PAYMENT,4809.76,C671417486,20964.0,16154.24,M589174327,0.0,0.0,0,0
277,CASH_OUT,25163.59,C1319733984,218400.31,193236.71,C1988757650,205013.48,249192.45,0,0
324,PAYMENT,912.57,C920190362,0.0,0.0,M96388242,0.0,0.0,0,0
94,CASH_OUT,320169.13,C102302903,56758.0,0.0,C38769879,1851565.99,2171735.12,0,0
235,PAYMENT,9440.38,C1882110558,59813.0,50372.62,M281555087,0.0,0.0,0,0
155,CASH_OUT,265498.45,C1464506315,46968.0,0.0,C260926985,4542459.16,4807957.61,0,0
227,CASH_IN,475413.17,C39692241,133.0,475546.17,C1606250526,47443.81,0.0,0,0
207,CASH_OUT,161364.14,C701781862,506228.0,344863.86,C1852204026,26323.93,187688.06,0,0
47,PAYMENT,2756.77,C1837226902,20.0,0.0,M164072715,0.0,0.0,0,0
285,PAYMENT,8845.87,C1927960975,0.0,0.0,M1319847280,0.0,0.0,0,0
168,CASH_OUT,314181.4,C158242769,2836.0,0.0,C1296817681,0.0,314181.4,0,0
401,CASH_OUT,161487.26,C28559009,0.0,0.0,C295424828,219347.8,380835.06,0,0
41,CASH_OUT,77694.16,C1016990778,11521.0,0.0,C1297474983,2269.0,79963.16,0,0
331,CASH_OUT,207430.67,C429345686,0.0,0.0,C1069804222,2.056736958E7,2.141773273E7,0,0
330,CASH_OUT,82008.09,C843010590,0.0,0.0,C1065581392,293412.78,395542.64,0,0
137,CASH_OUT,95563.8,C1380275481,0.0,0.0,C182342660,131327.15,226890.95,0,0
298,CASH_OUT,172401.35,C1026477631,68663.0,0.0,C517405401,5714.99,178116.34,0,0
183,CASH_OUT,104112.08,C1226181973,51126.0,0.0,C87481285,0.0,104112.08,0,0
18,CASH_OUT,174896.63,C736593555,171311.0,0.0,C403130913,3467781.39,4534855.66,0,0
208,CASH_IN,173168.84,C1961500952,339362.96,512531.8,C1604937922,491233.85,318065.01,0,0
